ID,Type,variable,value
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:59941051,-1.6246487043504865
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:59941051,-1.6246487043504865
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:59941051,-1.6246487043504865
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:59941051,-1.6246487043504865
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr11:22647600,
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr11:22647600,
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr11:22647600,
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr11:22647600,
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr11:22647600,
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11:22647600,
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11:22647600,
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11:22647600,
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11:22647600,
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11:22647600,
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr11:108093598,
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr11:108093598,
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr11:108093598,
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr11:108093598,
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr11:108093598,
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11:108093598,inf
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11:108093598,inf
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11:108093598,inf
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11:108093598,inf
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11:108093598,inf
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:41277106,0.8682256663802385
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:41277106,-1.0706241642713572
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:41277106,0.9042972911365476
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:41277106,-1.0706241642713572
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:41277106,0.3687253710259286
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:41277106,-0.0483795944105754
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:41277106,0.0448087067777644
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:41277106,-0.1162836615284301
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:41277106,-0.5126634377106482
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:41277106,0.7066548471592722
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3:37035095,-0.656593332840209
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3:37035095,-0.3074411248165262
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3:37035095,1.1856780277815964
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3:37035095,0.9001109101226725
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3:37035095,-1.1217544802475337
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3:37035095,-0.9284593284108548
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3:37035095,1.642045898213885
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3:37035095,-1.359454034320056
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3:37035095,-0.500734780375401
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3:37035095,-0.3790979896693078
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:58468513,-0.3993322620507729
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:58468513,1.2564937464050132
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:58468513,0.597926583951007
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:58468513,-0.0773131648942345
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:58468513,-1.377774903411012
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:58468513,
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:58468513,
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:58468513,
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:58468513,
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:58468513,
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr11:22647745,0.7402737742555138
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr11:22647745,1.391714695600367
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr11:22647745,-0.7106628232852937
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr11:22647745,-0.7106628232852937
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr11:22647745,-0.7106628232852937
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11:22647745,
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11:22647745,
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11:22647745,
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11:22647745,
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11:22647745,
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15:89787018,0.4572933647214142
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15:89787018,-0.6724902422373769
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15:89787018,-0.6724902422373769
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15:89787018,1.5601773619907162
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15:89787018,-0.6724902422373769
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15:89787018,-0.0936504929930561
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15:89787018,-0.285002476214319
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15:89787018,-0.6724902422373769
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15:89787018,-0.6724902422373769
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15:89787018,-0.6724902422373769
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr6:43543669,1.2080952725209693
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr6:43543669,0.758068938713433
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr6:43543669,-1.267049563420472
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr6:43543669,-0.1086817801998779
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr6:43543669,-0.5904328676140507
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6:43543669,1.3185928098397832
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6:43543669,0.2983123057965483
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6:43543669,-1.267049563420472
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6:43543669,3.641288501073576
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6:43543669,0.8623029792644441
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr7:6048940,0.3197508917858826
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr7:6048940,1.2666983494687796
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr7:6048940,-0.1030447544586474
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr7:6048940,0.02718396453867
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr7:6048940,-1.5105884513346843
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr7:6048940,2.562406447166137
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr7:6048940,-2.447716770091235
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr7:6048940,-3.2000155312543086
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr7:6048940,-1.2220314647324328
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr7:6048940,2.1574600786414586
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr11:108093590,
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr11:108093590,0.8397232653809614
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr11:108093590,-0.8658286518694922
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr11:108093590,-0.8658286518694922
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr11:108093590,0.8919340383580229
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11:108093590,-0.6024330193889182
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11:108093590,0.0153004716205126
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11:108093590,-0.8658286518694922
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11:108093590,-0.6008121231890369
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11:108093590,-0.0241637806530629
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15:89787171,0.2808225424804133
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15:89787171,-1.0568232959617856
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15:89787171,0.9787247190589492
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15:89787171,-1.0568232959617856
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15:89787171,0.854099330384209
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15:89787171,-0.4448284679163358
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15:89787171,-0.6497136929576387
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15:89787171,-0.5815176680889231
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15:89787171,-1.0568232959617856
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15:89787171,-1.0568232959617856
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22:29138062,
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22:29138062,
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22:29138062,
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22:29138062,
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22:29138062,
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22:29138062,
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22:29138062,
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22:29138062,
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22:29138062,
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22:29138062,
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3:37035032,-0.7213998051553242
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3:37035032,-0.3422091933023564
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3:37035032,1.495417703257636
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3:37035032,0.5027651485371211
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3:37035032,-0.9345738533370778
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3:37035032,0.9602729057379804
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3:37035032,-0.1123604394066771
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3:37035032,-1.0144724072824816
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3:37035032,-0.2498722532796558
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3:37035032,-0.6321569693380756
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22:29138134,-0.6347618964015913
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22:29138134,-0.6347618964015913
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22:29138134,1.6514567982651591
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22:29138134,-0.6347618964015913
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22:29138134,0.2528288909396148
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22:29138134,-0.6347618964015913
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22:29138134,-0.6347618964015913
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22:29138134,-0.6347618964015913
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22:29138134,
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22:29138134,
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:47596887,-0.9547952267814754
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:47596887,1.5994656717562608
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:47596887,-0.6928600456279181
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:47596887,-0.1322053566719632
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:47596887,0.1803949573250957
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:47596887,3.8166512883969648
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:47596887,0.9931876667851136
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:47596887,0.1593632290850213
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:47596887,-0.5236736587205748
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:47596887,0.5137382029578279
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:58468532,
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:58468532,
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:58468532,
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:58468532,
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:58468532,
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:58468532,
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:58468532,
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:58468532,
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:58468532,
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:58468532,
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr6:43543766,-0.8836861035910324
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr6:43543766,0.6114155276055575
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr6:43543766,1.4135173486664283
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr6:43543766,-0.8836861035910324
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr6:43543766,-0.2575606690899205
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6:43543766,0.175460659443558
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6:43543766,-0.2575606690899205
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6:43543766,-0.8836861035910324
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6:43543766,-0.8836861035910324
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6:43543766,0.0376854707561323
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr6:43543696,-1.057214989316854
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr6:43543696,-0.4627313073203617
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr6:43543696,0.5329428012349147
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr6:43543696,1.467426853711118
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr6:43543696,-0.480423358308818
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6:43543696,0.2306564206853579
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6:43543696,0.1488438005562883
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6:43543696,-1.3351600407059272
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6:43543696,0.3710128960986465
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6:43543696,0.5450564833966427
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3:37035074,-0.7465265057419291
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3:37035074,0.6643587027604813
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3:37035074,-1.385945885815034
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3:37035074,0.7714786980918653
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3:37035074,0.6966349907046137
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3:37035074,0.0717302929803086
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3:37035074,-1.5278462086272977
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3:37035074,-1.9243585165985173
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3:37035074,-1.2063954791646945
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3:37035074,2.7263696367294474
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15:89787272,
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15:89787272,
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15:89787272,
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15:89787272,
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15:89787272,
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15:89787272,inf
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15:89787272,inf
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15:89787272,
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15:89787272,inf
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15:89787272,
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15:89787009,-0.4472135954999579
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15:89787009,1.7888543819998317
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15:89787009,-0.4472135954999579
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15:89787009,-0.4472135954999579
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15:89787009,-0.4472135954999579
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15:89787009,1.512796606999864
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15:89787009,1.529062251833886
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15:89787009,0.3124075834593017
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15:89787009,0.7555199378522042
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15:89787009,-0.4472135954999579
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr6:43543749,-0.635838747920579
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr6:43543749,1.056739533660352
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr6:43543749,-1.3743457811575437
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr6:43543749,0.7371602434495478
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr6:43543749,0.2162847519682227
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6:43543749,-1.3743457811575437
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6:43543749,-1.3743457811575437
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6:43543749,-0.3704377828510458
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6:43543749,-0.114539665635663
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6:43543749,-0.1938975311803485
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr10:89619555,-1.5097395807261205
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr10:89619555,0.0342280839433939
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr10:89619555,0.5645414122116831
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr10:89619555,-0.2466098882847356
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr10:89619555,1.157579972855746
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr10:89619555,-0.1309707232496259
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr10:89619555,-0.1307000761804685
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr10:89619555,-0.9532911234743794
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr10:89619555,-0.3589450771759725
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr10:89619555,0.0516294040814455
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:58468506,-1.0516892855937447
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:58468506,0.2507801414593207
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:58468506,0.8594107148486018
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:58468506,-1.0516892855937447
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:58468506,0.993187714879567
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:58468506,
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:58468506,
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:58468506,
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:58468506,
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:58468506,
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr11:108093359,
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr11:108093359,-0.5
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr11:108093359,-0.5
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr11:108093359,1.5000000000000002
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr11:108093359,-0.5
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11:108093359,0.1238532110091729
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11:108093359,-0.2562724014336924
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11:108093359,-0.3708452041785376
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11:108093359,0.3153477218225413
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11:108093359,-0.1814988290398131
